stimulus_id,seed,exemplar,shape_level,shape_family,appendage_level,appendage_family,appendage_count,texture_level,texture_family,colour_level,colour_name,colour_hue_deg,colour_chroma,colour_luminance_Lstar,srgb_r,srgb_g,srgb_b,srgb_relative_luminance,body_area_vector,body_perimeter_vector,body_area_pixels,object_area_pixels,body_bbox_width,body_bbox_height,object_bbox_width,object_bbox_height,svg_path,png_path,body_mask_path,object_mask_path
microbe_01275,575711884,2,2,tri_lobed,0,none,0,3,waves,0,coral,15,48.0,60.0,224,109,125,0.2826524036233139,62280.94338405877,967.5318594586356,62664,62664,304.6557308963305,308.361596276609,304.6557308963305,308.361596276609,svg/microbe_01275.svg,png/microbe_01275.png,masks/body/microbe_01275.png,masks/object/microbe_01275.png
microbe_01276,1730541955,3,2,tri_lobed,0,none,0,3,waves,0,coral,15,48.0,60.0,224,109,125,0.2826524036233139,62280.94338406995,969.4463561563562,62694,62694,292.8172868874815,314.9917860677481,292.8172868874815,314.9917860677481,svg/microbe_01276.svg,png/microbe_01276.png,masks/body/microbe_01276.png,masks/object/microbe_01276.png
microbe_01277,92348443,0,2,tri_lobed,0,none,0,3,waves,1,amber,55,48.0,60.0,206,124,76,0.28058917550343393,62280.94338405877,963.1380345593973,62688,62688,297.0050305477163,313.2593429334222,297.0050305477163,313.2593429334222,svg/microbe_01277.svg,png/microbe_01277.png,masks/body/microbe_01277.png,masks/object/microbe_01277.png
microbe_01278,962147971,1,2,tri_lobed,0,none,0,3,waves,1,amber,55,48.0,60.0,206,124,76,0.28058917550343393,62280.943384066224,955.7823522288033,62672,62672,302.002857807242,307.5174758375035,302.002857807242,307.5174758375035,svg/microbe_01278.svg,png/microbe_01278.png,masks/body/microbe_01278.png,masks/object/microbe_01278.png
microbe_01279,1523693518,2,2,tri_lobed,0,none,0,3,waves,1,amber,55,48.0,60.0,206,124,76,0.28058917550343393,62280.94338405132,957.4025676140682,62698,62698,316.45025515079914,292.098671694989,316.45025515079914,292.098671694989,svg/microbe_01279.svg,png/microbe_01279.png,masks/body/microbe_01279.png,masks/object/microbe_01279.png
microbe_01280,1572765875,3,2,tri_lobed,0,none,0,3,waves,1,amber,55,48.0,60.0,206,124,76,0.28058917550343393,62280.943384073675,966.2696230069284,62695,62695,292.30046220322515,320.7452199043678,292.30046220322515,320.7452199043678,svg/microbe_01280.svg,png/microbe_01280.png,masks/body/microbe_01280.png,masks/object/microbe_01280.png
microbe_01281,1984027285,0,2,tri_lobed,0,none,0,3,waves,2,lime,95,48.0,60.0,162,145,56,0.2821770387244846,62280.94338405877,963.1380345593973,62688,62688,297.0050305477163,313.2593429334222,297.0050305477163,313.2593429334222,svg/microbe_01281.svg,png/microbe_01281.png,masks/body/microbe_01281.png,masks/object/microbe_01281.png
microbe_01282,140450902,1,2,tri_lobed,0,none,0,3,waves,2,lime,95,48.0,60.0,162,145,56,0.2821770387244846,62280.94338405132,975.0473892911214,62686,62686,311.3523747429349,310.6372952628947,311.3523747429349,310.6372952628947,svg/microbe_01282.svg,png/microbe_01282.png,masks/body/microbe_01282.png,masks/object/microbe_01282.png
microbe_01283,193334788,2,2,tri_lobed,0,none,0,3,waves,2,lime,95,48.0,60.0,162,145,56,0.2821770387244846,62280.9433840774,969.5661869137318,62695,62695,290.288069123527,321.78247972604294,290.288069123527,321.78247972604294,svg/microbe_01283.svg,png/microbe_01283.png,masks/body/microbe_01283.png,masks/object/microbe_01283.png
microbe_01284,619338183,3,2,tri_lobed,0,none,0,3,waves,2,lime,95,48.0,60.0,162,145,56,0.2821770387244846,62280.94338406995,952.9942102729699,62689,62689,306.3876236542585,304.0180570319817,306.3876236542585,304.0180570319817,svg/microbe_01284.svg,png/microbe_01284.png,masks/body/microbe_01284.png,masks/object/microbe_01284.png
microbe_01285,1478749242,0,2,tri_lobed,0,none,0,3,waves,3,green,145,48.0,60.0,81,161,94,0.280472207918802,62280.94338405877,963.1380345593973,62688,62688,297.0050305477163,313.2593429334222,297.0050305477163,313.2593429334222,svg/microbe_01285.svg,png/microbe_01285.png,masks/body/microbe_01285.png,masks/object/microbe_01285.png
microbe_01286,642613438,1,2,tri_lobed,0,none,0,3,waves,3,green,145,48.0,60.0,81,161,94,0.280472207918802,62280.94338405132,965.4145756960542,62697,62697,294.5412339073084,315.4854701646895,294.5412339073084,315.4854701646895,svg/microbe_01286.svg,png/microbe_01286.png,masks/body/microbe_01286.png,masks/object/microbe_01286.png
microbe_01287,630511708,2,2,tri_lobed,0,none,0,3,waves,3,green,145,48.0,60.0,81,161,94,0.280472207918802,62280.943384088576,957.8591390968425,62679,62679,309.7779235813606,298.0441022897267,309.7779235813606,298.0441022897267,svg/microbe_01287.svg,png/microbe_01287.png,masks/body/microbe_01287.png,masks/object/microbe_01287.png
microbe_01288,35601321,3,2,tri_lobed,0,none,0,3,waves,3,green,145,48.0,60.0,81,161,94,0.280472207918802,62280.94338405877,958.952852654552,62680,62680,301.7112799623429,312.62752353832036,301.7112799623429,312.62752353832036,svg/microbe_01288.svg,png/microbe_01288.png,masks/body/microbe_01288.png,masks/object/microbe_01288.png
microbe_01289,254658812,0,2,tri_lobed,0,none,0,3,waves,6,violet,275,48.0,60.0,80,147,229,0.2823005310965488,62280.94338405877,963.1380345593973,62688,62688,297.0050305477163,313.2593429334222,297.0050305477163,313.2593429334222,svg/microbe_01289.svg,png/microbe_01289.png,masks/body/microbe_01289.png,masks/object/microbe_01289.png
microbe_01290,564692264,1,2,tri_lobed,0,none,0,3,waves,6,violet,275,48.0,60.0,80,147,229,0.2823005310965488,62280.94338405877,965.6226233194357,62682,62682,293.10029085490623,314.70663984425516,293.10029085490623,314.70663984425516,svg/microbe_01290.svg,png/microbe_01290.png,masks/body/microbe_01290.png,masks/object/microbe_01290.png
microbe_01291,1378562353,2,2,tri_lobed,0,none,0,3,waves,6,violet,275,48.0,60.0,80,147,229,0.2823005310965488,62280.943384066224,952.6667628851144,62686,62686,301.3105050225066,307.9867941058775,301.3105050225066,307.9867941058775,svg/microbe_01291.svg,png/microbe_01291.png,masks/body/microbe_01291.png,masks/object/microbe_01291.png
microbe_01292,1858055930,3,2,tri_lobed,0,none,0,3,waves,6,violet,275,48.0,60.0,80,147,229,0.2823005310965488,62280.943384073675,967.0693468036316,62686,62686,307.95483796272924,307.9305207254255,307.95483796272924,307.9305207254255,svg/microbe_01292.svg,png/microbe_01292.png,masks/body/microbe_01292.png,masks/object/microbe_01292.png
microbe_01293,1582560330,0,2,tri_lobed,0,none,0,3,waves,7,magenta,320,48.0,60.0,183,122,199,0.28109868110024566,62280.94338405877,963.1380345593973,62688,62688,297.0050305477163,313.2593429334222,297.0050305477163,313.2593429334222,svg/microbe_01293.svg,png/microbe_01293.png,masks/body/microbe_01293.png,masks/object/microbe_01293.png
microbe_01294,1556295958,1,2,tri_lobed,0,none,0,3,waves,7,magenta,320,48.0,60.0,183,122,199,0.28109868110024566,62280.9433840625,970.9043808959957,62683,62683,305.5587650424342,314.69638402894265,305.5587650424342,314.69638402894265,svg/microbe_01294.svg,png/microbe_01294.png,masks/body/microbe_01294.png,masks/object/microbe_01294.png
microbe_01295,1212171202,2,2,tri_lobed,0,none,0,3,waves,7,magenta,320,48.0,60.0,183,122,199,0.28109868110024566,62280.9433840625,959.4689316530073,62669,62669,309.18781855489,304.4487226492719,309.18781855489,304.4487226492719,svg/microbe_01295.svg,png/microbe_01295.png,masks/body/microbe_01295.png,masks/object/microbe_01295.png
microbe_01296,357338809,3,2,tri_lobed,0,none,0,3,waves,7,magenta,320,48.0,60.0,183,122,199,0.28109868110024566,62280.94338405877,966.5023801555872,62686,62686,312.43221085738327,301.81944294250576,312.43221085738327,301.81944294250576,svg/microbe_01296.svg,png/microbe_01296.png,masks/body/microbe_01296.png,masks/object/microbe_01296.png
microbe_01297,1467155823,0,2,tri_lobed,0,none,0,4,cells,0,coral,15,48.0,60.0,224,109,125,0.2826524036233139,62280.94338405877,963.1380345593973,62688,62688,297.0050305477163,313.2593429334222,297.0050305477163,313.2593429334222,svg/microbe_01297.svg,png/microbe_01297.png,masks/body/microbe_01297.png,masks/object/microbe_01297.png
microbe_01298,575921055,1,2,tri_lobed,0,none,0,4,cells,0,coral,15,48.0,60.0,224,109,125,0.2826524036233139,62280.94338405877,960.3626048533849,62673,62673,307.84047210701306,304.7724384448121,307.84047210701306,304.7724384448121,svg/microbe_01298.svg,png/microbe_01298.png,masks/body/microbe_01298.png,masks/object/microbe_01298.png
microbe_01299,2020139670,2,2,tri_lobed,0,none,0,4,cells,0,coral,15,48.0,60.0,224,109,125,0.2826524036233139,62280.943384073675,961.7157882887616,62685,62685,304.51909984299505,308.24669881045867,304.51909984299505,308.24669881045867,svg/microbe_01299.svg,png/microbe_01299.png,masks/body/microbe_01299.png,masks/object/microbe_01299.png
microbe_01300,1231903363,3,2,tri_lobed,0,none,0,4,cells,0,coral,15,48.0,60.0,224,109,125,0.2826524036233139,62280.94338403642,967.2661012366937,62688,62688,306.9070973488087,310.20134078873286,306.9070973488087,310.20134078873286,svg/microbe_01300.svg,png/microbe_01300.png,masks/body/microbe_01300.png,masks/object/microbe_01300.png
microbe_01301,108299987,0,2,tri_lobed,0,none,0,4,cells,1,amber,55,48.0,60.0,206,124,76,0.28058917550343393,62280.94338405877,963.1380345593973,62688,62688,297.0050305477163,313.2593429334222,297.0050305477163,313.2593429334222,svg/microbe_01301.svg,png/microbe_01301.png,masks/body/microbe_01301.png,masks/object/microbe_01301.png
microbe_01302,633192904,1,2,tri_lobed,0,none,0,4,cells,1,amber,55,48.0,60.0,206,124,76,0.28058917550343393,62280.94338405132,949.8611855829533,62684,62684,287.15487020325816,311.4059096360177,287.15487020325816,311.4059096360177,svg/microbe_01302.svg,png/microbe_01302.png,masks/body/microbe_01302.png,masks/object/microbe_01302.png
microbe_01303,1575864176,2,2,tri_lobed,0,none,0,4,cells,1,amber,55,48.0,60.0,206,124,76,0.28058917550343393,62280.943384066224,966.2895608768324,62697,62697,306.60779700324576,307.62583803713176,306.60779700324576,307.62583803713176,svg/microbe_01303.svg,png/microbe_01303.png,masks/body/microbe_01303.png,masks/object/microbe_01303.png
microbe_01304,1180741268,3,2,tri_lobed,0,none,0,4,cells,1,amber,55,48.0,60.0,206,124,76,0.28058917550343393,62280.9433840625,949.9323171451664,62693,62693,294.0250059641155,310.20291346342736,294.0250059641155,310.20291346342736,svg/microbe_01304.svg,png/microbe_01304.png,masks/body/microbe_01304.png,masks/object/microbe_01304.png
microbe_01305,940024612,0,2,tri_lobed,0,none,0,4,cells,2,lime,95,48.0,60.0,162,145,56,0.2821770387244846,62280.94338405877,963.1380345593973,62688,62688,297.0050305477163,313.2593429334222,297.0050305477163,313.2593429334222,svg/microbe_01305.svg,png/microbe_01305.png,masks/body/microbe_01305.png,masks/object/microbe_01305.png
microbe_01306,930160082,1,2,tri_lobed,0,none,0,4,cells,2,lime,95,48.0,60.0,162,145,56,0.2821770387244846,62280.94338404387,963.4737683539399,62689,62689,290.49464735491443,315.3009314115644,290.49464735491443,315.3009314115644,svg/microbe_01306.svg,png/microbe_01306.png,masks/body/microbe_01306.png,masks/object/microbe_01306.png
microbe_01307,1200811992,2,2,tri_lobed,0,none,0,4,cells,2,lime,95,48.0,60.0,162,145,56,0.2821770387244846,62280.94338405505,974.0599098788512,62690,62690,295.7122726388468,320.58808243927626,295.7122726388468,320.58808243927626,svg/microbe_01307.svg,png/microbe_01307.png,masks/body/microbe_01307.png,masks/object/microbe_01307.png
microbe_01308,1347496720,3,2,tri_lobed,0,none,0,4,cells,2,lime,95,48.0,60.0,162,145,56,0.2821770387244846,62280.9433840476,965.5878577528741,62662,62662,317.7584819131982,291.6674396264956,317.7584819131982,291.6674396264956,svg/microbe_01308.svg,png/microbe_01308.png,masks/body/microbe_01308.png,masks/object/microbe_01308.png
microbe_01309,655038353,0,2,tri_lobed,0,none,0,4,cells,3,green,145,48.0,60.0,81,161,94,0.280472207918802,62280.94338405877,963.1380345593973,62688,62688,297.0050305477163,313.2593429334222,297.0050305477163,313.2593429334222,svg/microbe_01309.svg,png/microbe_01309.png,masks/body/microbe_01309.png,masks/object/microbe_01309.png
microbe_01310,1390731397,1,2,tri_lobed,0,none,0,4,cells,3,green,145,48.0,60.0,81,161,94,0.280472207918802,62280.94338405505,963.0398475644848,62680,62680,308.27702702052585,307.65210332597474,308.27702702052585,307.65210332597474,svg/microbe_01310.svg,png/microbe_01310.png,masks/body/microbe_01310.png,masks/object/microbe_01310.png
microbe_01311,849495697,2,2,tri_lobed,0,none,0,4,cells,3,green,145,48.0,60.0,81,161,94,0.280472207918802,62280.94338405877,962.2001201452101,62666,62666,313.32734214105153,292.8315351728057,313.32734214105153,292.8315351728057,svg/microbe_01311.svg,png/microbe_01311.png,masks/body/microbe_01311.png,masks/object/microbe_01311.png
microbe_01312,636156073,3,2,tri_lobed,0,none,0,4,cells,3,green,145,48.0,60.0,81,161,94,0.280472207918802,62280.94338404387,957.7068780357458,62675,62675,311.15401899366003,299.9664061617557,311.15401899366003,299.9664061617557,svg/microbe_01312.svg,png/microbe_01312.png,masks/body/microbe_01312.png,masks/object/microbe_01312.png
microbe_01313,765612751,0,2,tri_lobed,0,none,0,4,cells,6,violet,275,48.0,60.0,80,147,229,0.2823005310965488,62280.94338405877,963.1380345593973,62688,62688,297.0050305477163,313.2593429334222,297.0050305477163,313.2593429334222,svg/microbe_01313.svg,png/microbe_01313.png,masks/body/microbe_01313.png,masks/object/microbe_01313.png
microbe_01314,1174672761,1,2,tri_lobed,0,none,0,4,cells,6,violet,275,48.0,60.0,80,147,229,0.2823005310965488,62280.943384073675,978.2861628472444,62680,62680,315.5451612068737,307.19931706275565,315.5451612068737,307.19931706275565,svg/microbe_01314.svg,png/microbe_01314.png,masks/body/microbe_01314.png,masks/object/microbe_01314.png
microbe_01315,306397456,2,2,tri_lobed,0,none,0,4,cells,6,violet,275,48.0,60.0,80,147,229,0.2823005310965488,62280.94338405132,965.4363609175934,62686,62686,314.9262288190218,291.7733543119947,314.9262288190218,291.7733543119947,svg/microbe_01315.svg,png/microbe_01315.png,masks/body/microbe_01315.png,masks/object/microbe_01315.png
microbe_01316,33301511,3,2,tri_lobed,0,none,0,4,cells,6,violet,275,48.0,60.0,80,147,229,0.2823005310965488,62280.94338405505,950.1379871572677,62681,62681,297.9151028462966,307.58385321284374,297.9151028462966,307.58385321284374,svg/microbe_01316.svg,png/microbe_01316.png,masks/body/microbe_01316.png,masks/object/microbe_01316.png
microbe_01317,950760364,0,2,tri_lobed,0,none,0,4,cells,7,magenta,320,48.0,60.0,183,122,199,0.28109868110024566,62280.94338405877,963.1380345593973,62688,62688,297.0050305477163,313.2593429334222,297.0050305477163,313.2593429334222,svg/microbe_01317.svg,png/microbe_01317.png,masks/body/microbe_01317.png,masks/object/microbe_01317.png
microbe_01318,167508483,1,2,tri_lobed,0,none,0,4,cells,7,magenta,320,48.0,60.0,183,122,199,0.28109868110024566,62280.943384066224,968.5589934799598,62670,62670,306.91094455855796,312.41198460353445,306.91094455855796,312.41198460353445,svg/microbe_01318.svg,png/microbe_01318.png,masks/body/microbe_01318.png,masks/object/microbe_01318.png
microbe_01319,813886089,2,2,tri_lobed,0,none,0,4,cells,7,magenta,320,48.0,60.0,183,122,199,0.28109868110024566,62280.94338405877,959.2752256447476,62706,62706,291.33691137661594,311.90005380639116,291.33691137661594,311.90005380639116,svg/microbe_01319.svg,png/microbe_01319.png,masks/body/microbe_01319.png,masks/object/microbe_01319.png
microbe_01320,1128793138,3,2,tri_lobed,0,none,0,4,cells,7,magenta,320,48.0,60.0,183,122,199,0.28109868110024566,62280.943384073675,973.825858720204,62682,62682,299.47144436893336,321.4994317404389,299.47144436893336,321.4994317404389,svg/microbe_01320.svg,png/microbe_01320.png,masks/body/microbe_01320.png,masks/object/microbe_01320.png
microbe_01321,1177083077,0,2,tri_lobed,1,straight,16,0,smooth,0,coral,15,48.0,60.0,224,109,125,0.2826524036233139,62280.94338405877,963.1380345593973,62688,67368,297.0050305477163,313.2593429334222,414.9951913290387,422.42267372226956,svg/microbe_01321.svg,png/microbe_01321.png,masks/body/microbe_01321.png,masks/object/microbe_01321.png
microbe_01322,1257332,1,2,tri_lobed,1,straight,16,0,smooth,0,coral,15,48.0,60.0,224,109,125,0.2826524036233139,62280.94338405877,957.2957269932645,62695,67377,302.9232723043755,306.7678551939873,425.645653910619,418.3929519037307,svg/microbe_01322.svg,png/microbe_01322.png,masks/body/microbe_01322.png,masks/object/microbe_01322.png
microbe_01323,486989728,2,2,tri_lobed,1,straight,16,0,smooth,0,coral,15,48.0,60.0,224,109,125,0.2826524036233139,62280.94338406995,958.8814566572314,62677,67187,302.66218696080927,306.4048452483467,405.5560696610192,412.34086349582606,svg/microbe_01323.svg,png/microbe_01323.png,masks/body/microbe_01323.png,masks/object/microbe_01323.png
microbe_01324,140945496,3,2,tri_lobed,1,straight,16,0,smooth,0,coral,15,48.0,60.0,224,109,125,0.2826524036233139,62280.943384081125,972.416078561389,62693,67400,314.83157062539976,305.94895150866563,419.77082256248474,413.41741718084245,svg/microbe_01324.svg,png/microbe_01324.png,masks/body/microbe_01324.png,masks/object/microbe_01324.png
microbe_01325,1813771659,0,2,tri_lobed,1,straight,16,0,smooth,1,amber,55,48.0,60.0,206,124,76,0.28058917550343393,62280.94338405877,963.1380345593973,62688,67474,297.0050305477163,313.2593429334222,409.9259753819613,433.26665896388226,svg/microbe_01325.svg,png/microbe_01325.png,masks/body/microbe_01325.png,masks/object/microbe_01325.png
microbe_01326,1759397056,1,2,tri_lobed,1,straight,16,0,smooth,1,amber,55,48.0,60.0,206,124,76,0.28058917550343393,62280.9433840625,970.1238224568674,62686,67288,304.2299606858687,313.68818658076884,407.294445152579,429.11853546427005,svg/microbe_01326.svg,png/microbe_01326.png,masks/body/microbe_01326.png,masks/object/microbe_01326.png
microbe_01327,1220025114,2,2,tri_lobed,1,straight,16,0,smooth,1,amber,55,48.0,60.0,206,124,76,0.28058917550343393,62280.94338406995,964.042870008979,62671,67012,312.8239964196382,303.5742333941985,414.1904576608911,410.4916593917127,svg/microbe_01327.svg,png/microbe_01327.png,masks/body/microbe_01327.png,masks/object/microbe_01327.png
microbe_01328,1449341155,3,2,tri_lobed,1,straight,16,0,smooth,1,amber,55,48.0,60.0,206,124,76,0.28058917550343393,62280.943384088576,962.6173494132031,62686,66915,305.3514210780521,309.56666893378554,406.8611002481233,412.11290157765984,svg/microbe_01328.svg,png/microbe_01328.png,masks/body/microbe_01328.png,masks/object/microbe_01328.png
microbe_01329,51269017,0,2,tri_lobed,1,straight,16,0,smooth,2,lime,95,48.0,60.0,162,145,56,0.2821770387244846,62280.94338405877,963.1380345593973,62688,67310,297.0050305477163,313.2593429334222,413.6624933741739,411.7847906155264,svg/microbe_01329.svg,png/microbe_01329.png,masks/body/microbe_01329.png,masks/object/microbe_01329.png
microbe_01330,781691901,1,2,tri_lobed,1,straight,16,0,smooth,2,lime,95,48.0,60.0,162,145,56,0.2821770387244846,62280.943384081125,955.8370959135668,62680,67403,301.4221490267522,310.0290736388915,407.09476195131964,432.7788905061666,svg/microbe_01330.svg,png/microbe_01330.png,masks/body/microbe_01330.png,masks/object/microbe_01330.png
microbe_01331,809501156,2,2,tri_lobed,1,straight,16,0,smooth,2,lime,95,48.0,60.0,162,145,56,0.2821770387244846,62280.94338405132,954.8624220342487,62679,67362,304.1584601233971,305.3802995265621,409.58865716307577,409.5478704670071,svg/microbe_01331.svg,png/microbe_01331.png,masks/body/microbe_01331.png,masks/object/microbe_01331.png
microbe_01332,1872363445,3,2,tri_lobed,1,straight,16,0,smooth,2,lime,95,48.0,60.0,162,145,56,0.2821770387244846,62280.943384073675,956.7110751816014,62659,67280,311.7128438153661,296.6584475183578,415.5313178802096,408.99443850809735,svg/microbe_01332.svg,png/microbe_01332.png,masks/body/microbe_01332.png,masks/object/microbe_01332.png
microbe_01333,578335724,0,2,tri_lobed,1,straight,16,0,smooth,3,green,145,48.0,60.0,81,161,94,0.280472207918802,62280.94338405877,963.1380345593973,62688,67308,297.0050305477163,313.2593429334222,406.1932641290097,418.1489849776899,svg/microbe_01333.svg,png/microbe_01333.png,masks/body/microbe_01333.png,masks/object/microbe_01333.png
microbe_01334,1209332288,1,2,tri_lobed,1,straight,16,0,smooth,3,green,145,48.0,60.0,81,161,94,0.280472207918802,62280.9433840774,965.6562795895527,62685,67058,312.2174009639605,303.0663038728413,416.8635357436688,406.6173861524629,svg/microbe_01334.svg,png/microbe_01334.png,masks/body/microbe_01334.png,masks/object/microbe_01334.png
microbe_01335,20402582,2,2,tri_lobed,1,straight,16,0,smooth,3,green,145,48.0,60.0,81,161,94,0.280472207918802,62280.943384073675,957.9412777284695,62677,67440,303.2097083998326,301.2388765615665,420.41344236532024,415.6814436510942,svg/microbe_01335.svg,png/microbe_01335.png,masks/body/microbe_01335.png,masks/object/microbe_01335.png
microbe_01336,1632648090,3,2,tri_lobed,1,straight,16,0,smooth,3,green,145,48.0,60.0,81,161,94,0.280472207918802,62280.94338405132,961.8403306127967,62702,67301,307.6704576765841,306.7017003975898,426.22987221570514,421.1285112850296,svg/microbe_01336.svg,png/microbe_01336.png,masks/body/microbe_01336.png,masks/object/microbe_01336.png
microbe_01337,105919353,0,2,tri_lobed,1,straight,16,0,smooth,6,violet,275,48.0,60.0,80,147,229,0.2823005310965488,62280.94338405877,963.1380345593973,62688,67319,297.0050305477163,313.2593429334222,401.1931468135618,420.5799554489853,svg/microbe_01337.svg,png/microbe_01337.png,masks/body/microbe_01337.png,masks/object/microbe_01337.png
microbe_01338,584359393,1,2,tri_lobed,1,straight,16,0,smooth,6,violet,275,48.0,60.0,80,147,229,0.2823005310965488,62280.9433840476,957.912734615252,62695,67248,312.5682592077518,296.21289000213784,418.530792342538,410.30965415628873,svg/microbe_01338.svg,png/microbe_01338.png,masks/body/microbe_01338.png,masks/object/microbe_01338.png
microbe_01339,1910670863,2,2,tri_lobed,1,straight,16,0,smooth,6,violet,275,48.0,60.0,80,147,229,0.2823005310965488,62280.943384066224,971.6237318342411,62691,67487,299.9137552996396,315.64407852497084,416.35195454947257,417.2200802428386,svg/microbe_01339.svg,png/microbe_01339.png,masks/body/microbe_01339.png,masks/object/microbe_01339.png
microbe_01340,1448848208,3,2,tri_lobed,1,straight,16,0,smooth,6,violet,275,48.0,60.0,80,147,229,0.2823005310965488,62280.9433840625,961.0315851105485,62669,67143,316.3667044542316,296.0476216394654,428.14890493282144,397.5875953960202,svg/microbe_01340.svg,png/microbe_01340.png,masks/body/microbe_01340.png,masks/object/microbe_01340.png
microbe_01341,874093213,0,2,tri_lobed,1,straight,16,0,smooth,7,magenta,320,48.0,60.0,183,122,199,0.28109868110024566,62280.94338405877,963.1380345593973,62688,67281,297.0050305477163,313.2593429334222,400.4548850970414,425.5702086075987,svg/microbe_01341.svg,png/microbe_01341.png,masks/body/microbe_01341.png,masks/object/microbe_01341.png
microbe_01342,1275643480,1,2,tri_lobed,1,straight,16,0,smooth,7,magenta,320,48.0,60.0,183,122,199,0.28109868110024566,62280.943384081125,959.2940576191868,62695,67393,298.51533172364367,315.29182911389034,416.65721758902777,427.1307341875503,svg/microbe_01342.svg,png/microbe_01342.png,masks/body/microbe_01342.png,masks/object/microbe_01342.png
microbe_01343,1383890407,2,2,tri_lobed,1,straight,16,0,smooth,7,magenta,320,48.0,60.0,183,122,199,0.28109868110024566,62280.94338405132,968.2566677446239,62695,67242,290.6340994776331,317.5760457726626,395.7260069338437,423.78528773233626,svg/microbe_01343.svg,png/microbe_01343.png,masks/body/microbe_01343.png,masks/object/microbe_01343.png
microbe_01344,336885650,3,2,tri_lobed,1,straight,16,0,smooth,7,magenta,320,48.0,60.0,183,122,199,0.28109868110024566,62280.94338405877,959.8007138652881,62699,67348,297.2942716178049,312.72149014206184,410.44119192225,418.9529537177311,svg/microbe_01344.svg,png/microbe_01344.png,masks/body/microbe_01344.png,masks/object/microbe_01344.png
microbe_01345,343525708,0,2,tri_lobed,1,straight,16,1,spots,0,coral,15,48.0,60.0,224,109,125,0.2826524036233139,62280.94338405877,963.1380345593973,62688,67277,297.0050305477163,313.2593429334222,407.46221344539885,415.56968107063256,svg/microbe_01345.svg,png/microbe_01345.png,masks/body/microbe_01345.png,masks/object/microbe_01345.png
microbe_01346,2075958431,1,2,tri_lobed,1,straight,16,1,spots,0,coral,15,48.0,60.0,224,109,125,0.2826524036233139,62280.943384088576,974.8940528658507,62693,67380,293.67502492282205,325.2849758228075,415.6747323078634,446.64396421963426,svg/microbe_01346.svg,png/microbe_01346.png,masks/body/microbe_01346.png,masks/object/microbe_01346.png
microbe_01347,390759706,2,2,tri_lobed,1,straight,16,1,spots,0,coral,15,48.0,60.0,224,109,125,0.2826524036233139,62280.9433840476,965.0706239625249,62675,67176,299.8282404284008,316.2909219329223,405.0538097548786,427.13798853874584,svg/microbe_01347.svg,png/microbe_01347.png,masks/body/microbe_01347.png,masks/object/microbe_01347.png
microbe_01348,1212799535,3,2,tri_lobed,1,straight,16,1,spots,0,coral,15,48.0,60.0,224,109,125,0.2826524036233139,62280.943384066224,964.7199260986021,62669,67408,306.49871217204714,308.8380474290308,419.12084345201754,422.9416135900988,svg/microbe_01348.svg,png/microbe_01348.png,masks/body/microbe_01348.png,masks/object/microbe_01348.png
microbe_01349,408192705,0,2,tri_lobed,1,straight,16,1,spots,1,amber,55,48.0,60.0,206,124,76,0.28058917550343393,62280.94338405877,963.1380345593973,62688,67252,297.0050305477163,313.2593429334222,406.24104261853483,423.3447021055031,svg/microbe_01349.svg,png/microbe_01349.png,masks/body/microbe_01349.png,masks/object/microbe_01349.png
microbe_01350,340849841,1,2,tri_lobed,1,straight,16,1,spots,1,amber,55,48.0,60.0,206,124,76,0.28058917550343393,62280.9433840625,949.8526457275051,62689,67222,290.78135472828353,311.23263909872264,409.4372046271787,417.8764359444436,svg/microbe_01350.svg,png/microbe_01350.png,masks/body/microbe_01350.png,masks/object/microbe_01350.png
microbe_01351,2100678240,2,2,tri_lobed,1,straight,16,1,spots,1,amber,55,48.0,60.0,206,124,76,0.28058917550343393,62280.943384073675,954.0884295222302,62700,67212,292.6248858909498,315.5118203267421,403.554567733941,419.48022710478944,svg/microbe_01351.svg,png/microbe_01351.png,masks/body/microbe_01351.png,masks/object/microbe_01351.png
microbe_01352,2070976509,3,2,tri_lobed,1,straight,16,1,spots,1,amber,55,48.0,60.0,206,124,76,0.28058917550343393,62280.94338405132,959.353741794946,62674,66947,305.38999514739623,307.26660485510524,400.7919843185713,405.45239600356734,svg/microbe_01352.svg,png/microbe_01352.png,masks/body/microbe_01352.png,masks/object/microbe_01352.png
microbe_01353,188562284,0,2,tri_lobed,1,straight,16,1,spots,2,lime,95,48.0,60.0,162,145,56,0.2821770387244846,62280.94338405877,963.1380345593973,62688,67491,297.0050305477163,313.2593429334222,407.06999601360525,424.0674758815116,svg/microbe_01353.svg,png/microbe_01353.png,masks/body/microbe_01353.png,masks/object/microbe_01353.png
microbe_01354,2134198206,1,2,tri_lobed,1,straight,16,1,spots,2,lime,95,48.0,60.0,162,145,56,0.2821770387244846,62280.9433840327,973.9492388278354,62697,67529,306.32735357419415,311.41810229439125,428.7938256928704,436.1092271022467,svg/microbe_01354.svg,png/microbe_01354.png,masks/body/microbe_01354.png,masks/object/microbe_01354.png
microbe_01355,860343946,2,2,tri_lobed,1,straight,16,1,spots,2,lime,95,48.0,60.0,162,145,56,0.2821770387244846,62280.94338405132,969.6396207117614,62690,67309,318.5198601741955,296.47948209734085,432.74015754470906,402.7910406959323,svg/microbe_01355.svg,png/microbe_01355.png,masks/body/microbe_01355.png,masks/object/microbe_01355.png
